frame, median, q1, q3
1886,75.000000, 30.000000, 90.000000
1887,75.000000, 30.000000, 90.000000
1888,75.000000, 30.000000, 90.000000
1889,75.000000, 30.000000, 88.000000
1890,75.000000, 30.000000, 88.000000
1891,75.000000, 30.000000, 88.000000
1892,75.000000, 30.000000, 90.000000
1893,75.000000, 30.000000, 88.000000
1894,75.000000, 30.000000, 88.000000
1895,75.000000, 30.000000, 88.000000
1896,75.000000, 30.000000, 90.000000
1897,75.000000, 30.000000, 88.000000
1898,75.000000, 30.000000, 88.000000
1899,75.000000, 30.000000, 90.000000
1900,75.000000, 30.000000, 88.000000
1901,75.000000, 30.000000, 88.000000
1902,75.000000, 30.000000, 88.000000
1903,75.000000, 30.000000, 88.000000
1904,75.000000, 30.000000, 88.000000
1905,75.000000, 30.000000, 88.000000
1906,75.000000, 30.000000, 88.000000
1907,75.000000, 30.000000, 88.000000
1908,75.000000, 30.000000, 88.000000
1909,75.000000, 30.000000, 88.000000
1910,75.000000, 30.000000, 88.000000
1911,75.000000, 30.000000, 90.000000
1912,75.000000, 30.000000, 88.000000
1913,75.000000, 30.000000, 90.000000
1914,75.000000, 30.000000, 90.000000
1915,75.000000, 30.000000, 90.000000
1916,75.000000, 30.000000, 90.000000
1917,75.000000, 30.000000, 90.000000
1918,75.000000, 30.000000, 90.000000
1919,75.000000, 30.000000, 90.000000
1920,75.000000, 30.000000, 90.000000
1921,75.000000, 30.000000, 90.000000
1922,75.000000, 30.000000, 90.000000
1923,75.000000, 30.000000, 90.000000
1924,75.000000, 30.000000, 90.000000
1925,75.000000, 30.000000, 90.000000
1926,75.000000, 30.000000, 90.000000
1927,75.000000, 30.000000, 88.000000
1928,75.000000, 30.000000, 90.000000
1929,75.000000, 30.000000, 90.000000
1930,75.000000, 30.000000, 88.000000
1931,75.000000, 30.000000, 90.000000
1932,75.000000, 30.000000, 90.000000
1933,75.000000, 30.000000, 90.000000
1934,75.000000, 30.000000, 90.000000
1935,75.000000, 30.000000, 88.000000
1936,75.000000, 30.000000, 90.000000
1937,75.000000, 30.000000, 90.000000
1938,75.000000, 30.000000, 90.000000
1939,75.000000, 30.000000, 90.000000
1940,75.000000, 30.000000, 90.000000
1941,73.000000, 30.000000, 90.000000
1942,75.000000, 30.000000, 90.000000
1943,73.000000, 30.000000, 90.000000
1944,73.000000, 30.000000, 88.000000
1945,73.000000, 30.000000, 90.000000
1946,73.000000, 30.000000, 88.000000
1947,73.000000, 30.000000, 88.000000
1948,73.000000, 30.000000, 88.000000
1949,73.000000, 30.000000, 90.000000
1950,73.000000, 30.000000, 90.000000
1951,75.000000, 30.000000, 90.000000
1952,75.000000, 30.000000, 90.000000
1953,73.000000, 30.000000, 90.000000
1954,75.000000, 30.000000, 90.000000
1955,73.000000, 30.000000, 90.000000
1956,73.000000, 30.000000, 90.000000
1957,73.000000, 30.000000, 90.000000
1958,72.000000, 30.000000, 90.000000
1959,73.000000, 30.000000, 90.000000
1960,73.000000, 30.000000, 90.000000
1961,73.000000, 30.000000, 90.000000
1962,73.000000, 30.000000, 90.000000
1963,73.000000, 30.000000, 90.000000
1964,73.000000, 30.000000, 90.000000
1965,73.000000, 30.000000, 90.000000
1966,75.000000, 30.000000, 90.000000
1967,75.000000, 30.000000, 90.000000
1968,75.000000, 30.000000, 90.000000
1969,75.000000, 30.000000, 90.000000
1970,75.000000, 30.000000, 90.000000
1971,75.000000, 30.000000, 90.000000
1972,75.000000, 30.000000, 90.000000
1973,75.000000, 30.000000, 90.000000
1974,75.000000, 30.000000, 90.000000
1975,75.000000, 30.000000, 90.000000
1976,75.000000, 30.000000, 90.000000
1977,75.000000, 30.000000, 88.000000
1978,75.000000, 30.000000, 90.000000
1979,75.000000, 30.000000, 90.000000
1980,75.000000, 30.000000, 90.000000
1981,75.000000, 30.000000, 90.000000
1982,75.000000, 30.000000, 90.000000
1983,75.000000, 30.000000, 90.000000
1984,75.000000, 30.000000, 90.000000
1985,75.000000, 30.000000, 90.000000
1986,75.000000, 30.000000, 90.000000
1987,75.000000, 30.000000, 90.000000
1988,75.000000, 30.000000, 90.000000
1989,75.000000, 30.000000, 90.000000
1990,75.000000, 30.000000, 90.000000
1991,75.000000, 30.000000, 90.000000
1992,75.000000, 30.000000, 90.000000
1993,75.000000, 30.000000, 90.000000
1994,75.000000, 30.000000, 88.000000
1995,75.000000, 30.000000, 88.000000
1996,75.000000, 30.000000, 88.000000
1997,75.000000, 30.000000, 90.000000
1998,75.000000, 30.000000, 90.000000
1999,75.000000, 30.000000, 90.000000
2000,75.000000, 30.000000, 90.000000
2001,75.000000, 30.000000, 90.000000
2002,75.000000, 30.000000, 90.000000
2003,75.000000, 30.000000, 90.000000
2004,77.000000, 31.000000, 90.000000
2005,75.000000, 30.000000, 90.000000
2006,75.000000, 31.000000, 90.000000
2007,75.000000, 31.000000, 90.000000
2008,75.000000, 30.000000, 90.000000
2009,75.000000, 30.000000, 90.000000
2010,75.000000, 30.000000, 90.000000
2011,75.000000, 30.000000, 90.000000
2012,75.000000, 30.000000, 90.000000
2013,75.000000, 30.000000, 90.000000
2014,75.000000, 30.000000, 90.000000
2015,75.000000, 30.000000, 90.000000
2016,75.000000, 30.000000, 90.000000
2017,75.000000, 30.000000, 88.000000
2018,75.000000, 30.000000, 88.000000
2019,75.000000, 30.000000, 88.000000
2020,75.000000, 30.000000, 88.000000
2021,75.000000, 30.000000, 88.000000
2022,75.000000, 30.000000, 88.000000
2023,75.000000, 30.000000, 88.000000
2024,75.000000, 30.000000, 88.000000
2025,75.000000, 30.000000, 88.000000
2026,75.000000, 30.000000, 88.000000
2027,75.000000, 30.000000, 88.000000
2028,75.000000, 30.000000, 90.000000
2029,75.000000, 30.000000, 90.000000
2030,75.000000, 30.000000, 90.000000
2031,75.000000, 30.000000, 88.000000
2032,75.000000, 30.000000, 88.000000
2033,73.000000, 30.000000, 90.000000
2034,75.000000, 30.000000, 90.000000
2035,73.000000, 30.000000, 88.000000
2036,75.000000, 30.000000, 88.000000
2037,75.000000, 30.000000, 90.000000
2038,75.000000, 30.000000, 88.000000
2039,75.000000, 30.000000, 88.000000
2040,75.000000, 30.000000, 88.000000
2041,75.000000, 30.000000, 88.000000
2042,75.000000, 30.000000, 88.000000
2043,75.000000, 30.000000, 88.000000
2044,75.000000, 30.000000, 90.000000
2045,75.000000, 30.000000, 90.000000
2046,75.000000, 30.000000, 90.000000
2047,75.000000, 30.000000, 90.000000
2048,75.000000, 30.000000, 90.000000
2049,75.000000, 30.000000, 90.000000
2050,75.000000, 30.000000, 90.000000
2051,75.000000, 30.000000, 88.000000
2052,75.000000, 30.000000, 88.000000
2053,75.000000, 30.000000, 88.000000
2054,75.000000, 30.000000, 88.000000
2055,75.000000, 30.000000, 88.000000
2056,75.000000, 30.000000, 88.000000
2057,75.000000, 30.000000, 88.000000
2058,75.000000, 30.000000, 88.000000
2059,75.000000, 30.000000, 88.000000
2060,75.000000, 30.000000, 88.000000
2061,75.000000, 30.000000, 88.000000
2062,75.000000, 30.000000, 88.000000
2063,75.000000, 30.000000, 90.000000
2064,75.000000, 30.000000, 88.000000
2065,75.000000, 30.000000, 88.000000
2066,75.000000, 30.000000, 90.000000
2067,75.000000, 30.000000, 88.000000
2068,75.000000, 30.000000, 88.000000
2069,75.000000, 30.000000, 88.000000
2070,75.000000, 30.000000, 88.000000
2071,75.000000, 30.000000, 90.000000
2072,75.000000, 30.000000, 90.000000
2073,75.000000, 30.000000, 90.000000
2074,75.000000, 30.000000, 90.000000
2075,75.000000, 30.000000, 88.000000
2076,75.000000, 30.000000, 90.000000
2077,75.000000, 30.000000, 90.000000
2078,75.000000, 30.000000, 88.000000
2079,75.000000, 30.000000, 88.000000
2080,75.000000, 30.000000, 88.000000
2081,75.000000, 30.000000, 88.000000
2082,75.000000, 30.000000, 88.000000
2083,75.000000, 30.000000, 88.000000
2084,75.000000, 30.000000, 88.000000
2085,75.000000, 30.000000, 88.000000
2086,75.000000, 30.000000, 88.000000
2087,75.000000, 30.000000, 88.000000
2088,75.000000, 30.000000, 88.000000
2089,75.000000, 30.000000, 88.000000
2090,75.000000, 30.000000, 88.000000
2091,75.000000, 30.000000, 88.000000
2092,75.000000, 30.000000, 88.000000
2093,75.000000, 30.000000, 88.000000
2094,77.000000, 30.000000, 88.000000
2095,75.000000, 30.000000, 88.000000
2096,77.000000, 30.000000, 88.000000
2097,75.000000, 30.000000, 88.000000
2098,75.000000, 30.000000, 88.000000
2099,77.000000, 30.000000, 88.000000
2100,75.000000, 30.000000, 88.000000
2101,77.000000, 30.000000, 88.000000
2102,77.000000, 30.000000, 88.000000
2103,77.000000, 30.000000, 88.000000
2104,75.000000, 30.000000, 88.000000
2105,75.000000, 30.000000, 88.000000
2106,75.000000, 30.000000, 88.000000
2107,77.000000, 30.000000, 88.000000
2108,77.000000, 30.000000, 88.000000
2109,75.000000, 30.000000, 88.000000
2110,75.000000, 30.000000, 88.000000
2111,75.000000, 30.000000, 88.000000
2112,75.000000, 30.000000, 88.000000
2113,75.000000, 30.000000, 88.000000
2114,77.000000, 30.000000, 88.000000
2115,77.000000, 30.000000, 88.000000
2116,77.000000, 30.000000, 88.000000
2117,77.000000, 30.000000, 90.000000
2118,77.000000, 30.000000, 88.000000
2119,77.000000, 30.000000, 88.000000
2120,75.000000, 30.000000, 88.000000
2121,75.000000, 30.000000, 88.000000
2122,77.000000, 30.000000, 88.000000
2123,77.000000, 30.000000, 88.000000
2124,77.000000, 31.000000, 88.000000
2125,77.000000, 30.000000, 88.000000
2126,77.000000, 30.000000, 88.000000
2127,77.000000, 30.000000, 88.000000
2128,77.000000, 30.000000, 90.000000
2129,77.000000, 30.000000, 90.000000
2130,75.000000, 30.000000, 88.000000
2131,77.000000, 31.000000, 90.000000
2132,75.000000, 30.000000, 88.000000
2133,77.000000, 31.000000, 88.000000
2134,77.000000, 31.000000, 88.000000
2135,77.000000, 31.000000, 90.000000
2136,75.000000, 30.000000, 88.000000
2137,75.000000, 30.000000, 88.000000
2138,75.000000, 30.000000, 88.000000
2139,75.000000, 30.000000, 88.000000
2140,75.000000, 30.000000, 88.000000
2141,75.000000, 30.000000, 88.000000
2142,77.000000, 30.000000, 88.000000
2143,77.000000, 30.000000, 88.000000
2144,75.000000, 30.000000, 88.000000
2145,75.000000, 30.000000, 88.000000
2146,75.000000, 30.000000, 88.000000
2147,75.000000, 30.000000, 88.000000
2148,75.000000, 30.000000, 88.000000
2149,75.000000, 30.000000, 88.000000
2150,75.000000, 30.000000, 88.000000
2151,75.000000, 30.000000, 88.000000
2152,75.000000, 30.000000, 88.000000
2153,75.000000, 30.000000, 88.000000
2154,75.000000, 30.000000, 88.000000
2155,75.000000, 30.000000, 88.000000
2156,75.000000, 30.000000, 88.000000
2157,75.000000, 30.000000, 88.000000
2158,75.000000, 30.000000, 88.000000
2159,75.000000, 30.000000, 88.000000
2160,75.000000, 30.000000, 88.000000
2161,75.000000, 30.000000, 88.000000
2162,75.000000, 30.000000, 88.000000
2163,75.000000, 30.000000, 88.000000
2164,75.000000, 30.000000, 88.000000
2165,75.000000, 30.000000, 88.000000
2166,75.000000, 30.000000, 88.000000
2167,75.000000, 30.000000, 88.000000
2168,75.000000, 30.000000, 88.000000
2169,75.000000, 30.000000, 88.000000
2170,75.000000, 30.000000, 88.000000
2171,75.000000, 30.000000, 88.000000
2172,75.000000, 30.000000, 88.000000
2173,75.000000, 30.000000, 88.000000
2174,75.000000, 30.000000, 88.000000
2175,75.000000, 30.000000, 88.000000
2176,75.000000, 30.000000, 88.000000
2177,75.000000, 30.000000, 88.000000
2178,75.000000, 30.000000, 88.000000
2179,75.000000, 30.000000, 88.000000
2180,75.000000, 30.000000, 88.000000
2181,75.000000, 30.000000, 88.000000
2182,75.000000, 30.000000, 88.000000
2183,75.000000, 30.000000, 88.000000
2184,75.000000, 30.000000, 88.000000
2185,75.000000, 30.000000, 88.000000
2186,75.000000, 30.000000, 88.000000
2187,75.000000, 30.000000, 88.000000
2188,75.000000, 30.000000, 88.000000
2189,75.000000, 30.000000, 88.000000
2190,75.000000, 30.000000, 88.000000
2191,75.000000, 30.000000, 88.000000
2192,75.000000, 30.000000, 88.000000
2193,75.000000, 30.000000, 88.000000
2194,75.000000, 30.000000, 88.000000
2195,73.000000, 30.000000, 88.000000
2196,73.000000, 30.000000, 88.000000
2197,73.000000, 30.000000, 88.000000
2198,73.000000, 30.000000, 88.000000
2199,75.000000, 30.000000, 88.000000
2200,75.000000, 30.000000, 88.000000
2201,75.000000, 30.000000, 88.000000
2202,75.000000, 30.000000, 88.000000
2203,75.000000, 30.000000, 88.000000
2204,75.000000, 30.000000, 88.000000
2205,75.000000, 30.000000, 88.000000
2206,75.000000, 30.000000, 88.000000
2207,75.000000, 30.000000, 88.000000
2208,75.000000, 30.000000, 88.000000
2209,75.000000, 30.000000, 88.000000
2210,75.000000, 30.000000, 88.000000
2211,75.000000, 30.000000, 88.000000
2212,75.000000, 30.000000, 88.000000
2213,75.000000, 30.000000, 88.000000
2214,75.000000, 30.000000, 88.000000
2215,75.000000, 30.000000, 88.000000
2216,75.000000, 30.000000, 88.000000
2217,75.000000, 30.000000, 88.000000
2218,75.000000, 30.000000, 88.000000
2219,75.000000, 30.000000, 88.000000
2220,75.000000, 30.000000, 88.000000
2221,75.000000, 30.000000, 88.000000
2222,75.000000, 30.000000, 88.000000
2223,75.000000, 30.000000, 88.000000
2224,75.000000, 30.000000, 88.000000
2225,75.000000, 30.000000, 88.000000
2226,75.000000, 30.000000, 88.000000
2227,75.000000, 30.000000, 88.000000
2228,75.000000, 30.000000, 88.000000
2229,75.000000, 30.000000, 88.000000
2230,75.000000, 30.000000, 88.000000
2231,75.000000, 30.000000, 88.000000
2232,75.000000, 30.000000, 88.000000
2233,75.000000, 30.000000, 88.000000
2234,75.000000, 30.000000, 88.000000
2235,75.000000, 30.000000, 88.000000
2236,75.000000, 30.000000, 88.000000
2237,75.000000, 30.000000, 88.000000
2238,75.000000, 30.000000, 88.000000
2239,75.000000, 30.000000, 88.000000
2240,75.000000, 30.000000, 88.000000
2241,75.000000, 30.000000, 88.000000
2242,75.000000, 30.000000, 88.000000
2243,75.000000, 30.000000, 88.000000
2244,75.000000, 30.000000, 88.000000
2245,75.000000, 30.000000, 88.000000
2246,75.000000, 30.000000, 88.000000
2247,75.000000, 30.000000, 88.000000
2248,75.000000, 30.000000, 88.000000
2249,75.000000, 30.000000, 88.000000
2250,75.000000, 30.000000, 88.000000
2251,75.000000, 30.000000, 88.000000
2252,75.000000, 30.000000, 88.000000
2253,75.000000, 30.000000, 88.000000
2254,75.000000, 30.000000, 88.000000
2255,75.000000, 30.000000, 88.000000
2256,75.000000, 30.000000, 88.000000
2257,75.000000, 30.000000, 88.000000
2258,75.000000, 30.000000, 88.000000
2259,75.000000, 30.000000, 88.000000
2260,75.000000, 30.000000, 88.000000
2261,73.000000, 30.000000, 88.000000
2262,73.000000, 30.000000, 88.000000
2263,73.000000, 30.000000, 88.000000
2264,75.000000, 30.000000, 88.000000
2265,75.000000, 30.000000, 88.000000
2266,75.000000, 30.000000, 88.000000
2267,73.000000, 30.000000, 88.000000
2268,75.000000, 30.000000, 88.000000
2269,73.000000, 30.000000, 88.000000
2270,73.000000, 30.000000, 88.000000
2271,75.000000, 30.000000, 88.000000
2272,75.000000, 30.000000, 88.000000
2273,75.000000, 30.000000, 88.000000
2274,75.000000, 30.000000, 88.000000
2275,75.000000, 30.000000, 88.000000
2276,75.000000, 30.000000, 88.000000
2277,75.000000, 30.000000, 88.000000
2278,75.000000, 30.000000, 88.000000
2279,75.000000, 30.000000, 88.000000
2280,75.000000, 30.000000, 88.000000
2281,75.000000, 30.000000, 88.000000
2282,75.000000, 30.000000, 88.000000
2283,75.000000, 30.000000, 88.000000
2284,75.000000, 30.000000, 88.000000
2285,75.000000, 30.000000, 88.000000
2286,75.000000, 30.000000, 88.000000
2287,75.000000, 30.000000, 88.000000
2288,75.000000, 30.000000, 88.000000
2289,75.000000, 30.000000, 88.000000
2290,75.000000, 30.000000, 88.000000
2291,75.000000, 30.000000, 88.000000
2292,75.000000, 30.000000, 88.000000
2293,75.000000, 30.000000, 88.000000
2294,75.000000, 30.000000, 88.000000
2295,75.000000, 30.000000, 88.000000
2296,75.000000, 30.000000, 88.000000
2297,75.000000, 30.000000, 88.000000
2298,75.000000, 30.000000, 88.000000
2299,75.000000, 30.000000, 88.000000
2300,75.000000, 30.000000, 88.000000
2301,75.000000, 30.000000, 88.000000
2302,75.000000, 30.000000, 88.000000
2303,75.000000, 30.000000, 88.000000
2304,75.000000, 30.000000, 88.000000
2305,75.000000, 30.000000, 88.000000
2306,75.000000, 30.000000, 88.000000
2307,75.000000, 30.000000, 88.000000
2308,75.000000, 30.000000, 88.000000
2309,75.000000, 30.000000, 88.000000
2310,75.000000, 30.000000, 88.000000
2311,75.000000, 30.000000, 88.000000
2312,75.000000, 30.000000, 88.000000
2313,75.000000, 30.000000, 88.000000
2314,75.000000, 30.000000, 88.000000
2315,75.000000, 30.000000, 88.000000
2316,75.000000, 30.000000, 88.000000
2317,75.000000, 30.000000, 88.000000
2318,75.000000, 30.000000, 88.000000
2319,75.000000, 30.000000, 88.000000
2320,75.000000, 30.000000, 88.000000
2321,75.000000, 30.000000, 88.000000
2322,75.000000, 30.000000, 88.000000
2323,75.000000, 30.000000, 88.000000
2324,75.000000, 30.000000, 88.000000
2325,75.000000, 30.000000, 88.000000
2326,75.000000, 30.000000, 88.000000
2327,75.000000, 30.000000, 88.000000
2328,75.000000, 30.000000, 88.000000
2329,75.000000, 30.000000, 88.000000
2330,75.000000, 30.000000, 88.000000
2331,118.000000, 86.000000, 158.000000
2332,118.000000, 85.000000, 158.000000
2333,118.000000, 85.000000, 158.000000
2334,118.000000, 85.000000, 158.000000
2335,118.000000, 86.000000, 158.000000
2336,118.000000, 86.000000, 158.000000
2337,118.000000, 86.000000, 158.000000
2338,118.000000, 86.000000, 158.000000
2339,118.000000, 86.000000, 158.000000
2340,118.000000, 85.000000, 158.000000
2341,118.000000, 86.000000, 158.000000
2342,118.000000, 86.000000, 158.000000
2343,118.000000, 86.000000, 158.000000
2344,118.000000, 86.000000, 158.000000
2345,118.000000, 86.000000, 157.000000
2346,118.000000, 86.000000, 158.000000
2347,118.000000, 86.000000, 158.000000
2348,118.000000, 85.000000, 158.000000
2349,118.000000, 86.000000, 158.000000
2350,118.000000, 86.000000, 158.000000
2351,118.000000, 86.000000, 158.000000
2352,118.000000, 86.000000, 158.000000
2353,118.000000, 86.000000, 158.000000
2354,118.000000, 86.000000, 157.000000
2355,118.000000, 86.000000, 157.000000
2356,118.000000, 86.000000, 157.000000
2357,118.000000, 86.000000, 157.000000
2358,118.000000, 86.000000, 157.000000
2359,118.000000, 86.000000, 157.000000
2360,118.000000, 86.000000, 158.000000
2361,118.000000, 86.000000, 157.000000
2362,118.000000, 86.000000, 158.000000
2363,118.000000, 86.000000, 157.000000
2364,118.000000, 86.000000, 157.000000
2365,118.000000, 86.000000, 157.000000
2366,118.000000, 86.000000, 157.000000
2367,118.000000, 86.000000, 157.000000
2368,118.000000, 86.000000, 157.000000
2369,118.000000, 86.000000, 157.000000
2370,118.000000, 86.000000, 157.000000
2371,118.000000, 86.000000, 157.000000
2372,118.000000, 86.000000, 157.000000
2373,118.000000, 86.000000, 157.000000
2374,118.000000, 86.000000, 157.000000
2375,118.000000, 86.000000, 158.000000
2376,118.000000, 86.000000, 158.000000
2377,118.000000, 86.000000, 158.000000
2378,118.000000, 86.000000, 158.000000
2379,118.000000, 86.000000, 158.000000
2380,118.000000, 86.000000, 158.000000
2381,118.000000, 86.000000, 157.000000
2382,118.000000, 86.000000, 157.000000
2383,118.000000, 86.000000, 157.000000
2384,118.000000, 86.000000, 157.000000
2385,118.000000, 86.000000, 157.000000
2386,118.000000, 86.000000, 157.000000
2387,118.000000, 86.000000, 157.000000
2388,118.000000, 86.000000, 158.000000
2389,118.000000, 86.000000, 158.000000
2390,118.000000, 86.000000, 158.000000
2391,118.000000, 86.000000, 157.000000
2392,118.000000, 86.000000, 157.000000
2393,118.000000, 86.000000, 157.000000
2394,118.000000, 86.000000, 158.000000
2395,118.000000, 86.000000, 157.000000
2396,118.000000, 86.000000, 157.000000
2397,118.000000, 86.000000, 158.000000
2398,118.000000, 86.000000, 158.000000
2399,118.000000, 86.000000, 158.000000
2400,118.000000, 86.000000, 158.000000
2401,118.000000, 86.000000, 158.000000
2402,118.000000, 86.000000, 157.000000
2403,118.000000, 86.000000, 157.000000
2404,118.000000, 86.000000, 158.000000
2405,118.000000, 86.000000, 157.000000
2406,118.000000, 86.000000, 157.000000
2407,118.000000, 86.000000, 157.000000
2408,118.000000, 86.000000, 157.000000
2409,118.000000, 86.000000, 157.000000
2410,118.000000, 86.000000, 157.000000
2411,118.000000, 86.000000, 157.000000
2412,118.000000, 86.000000, 157.000000
2413,118.000000, 86.000000, 157.000000
2414,118.000000, 86.000000, 157.000000
2415,118.000000, 86.000000, 157.000000
2416,118.000000, 86.000000, 157.000000
2417,118.000000, 86.000000, 157.000000
2418,118.000000, 86.000000, 157.000000
2419,118.000000, 86.000000, 157.000000
2420,118.000000, 86.000000, 157.000000
2421,118.000000, 86.000000, 157.000000
2422,118.000000, 86.000000, 157.000000
2423,118.000000, 86.000000, 157.000000
2424,118.000000, 86.000000, 157.000000
2425,118.000000, 86.000000, 157.000000
2426,118.000000, 86.000000, 157.000000
2427,118.000000, 86.000000, 157.000000
2428,118.000000, 86.000000, 157.000000
2429,118.000000, 86.000000, 157.000000
2430,118.000000, 86.000000, 157.000000
2431,118.000000, 86.000000, 157.000000
2432,118.000000, 86.000000, 157.000000
2433,118.000000, 86.000000, 157.000000
2434,118.000000, 86.000000, 157.000000
2435,118.000000, 86.000000, 157.000000
2436,118.000000, 86.000000, 157.000000
2437,118.000000, 86.000000, 157.000000
2438,118.000000, 86.000000, 157.000000
2439,118.000000, 86.000000, 157.000000
2440,118.000000, 86.000000, 157.000000
2441,118.000000, 86.000000, 157.000000
2442,118.000000, 86.000000, 157.000000
2443,118.000000, 86.000000, 157.000000
2444,118.000000, 86.000000, 157.000000
2445,118.000000, 86.000000, 157.000000
2446,118.000000, 86.000000, 157.000000
2447,118.000000, 86.000000, 157.000000
2448,118.000000, 86.000000, 157.000000
2449,118.000000, 86.000000, 157.000000
2450,118.000000, 86.000000, 157.000000
2451,118.000000, 86.000000, 157.000000
2452,118.000000, 86.000000, 157.000000
2453,118.000000, 86.000000, 157.000000
2454,118.000000, 86.000000, 157.000000
2455,118.000000, 86.000000, 157.000000
2456,118.000000, 86.000000, 157.000000
2457,118.000000, 86.000000, 157.000000
2458,118.000000, 86.000000, 157.000000
2459,118.000000, 86.000000, 157.000000
2460,118.000000, 86.000000, 157.000000
2461,118.000000, 86.000000, 157.000000
2462,118.000000, 86.000000, 157.000000
2463,118.000000, 86.000000, 157.000000
2464,118.000000, 86.000000, 157.000000
2465,118.000000, 86.000000, 157.000000
2466,118.000000, 86.000000, 157.000000
2467,118.000000, 86.000000, 157.000000
2468,118.000000, 86.000000, 157.000000
2469,118.000000, 86.000000, 157.000000
2470,118.000000, 86.000000, 157.000000
2471,118.000000, 86.000000, 157.000000
2472,118.000000, 86.000000, 157.000000
2473,118.000000, 86.000000, 157.000000
2474,118.000000, 86.000000, 157.000000
2475,118.000000, 86.000000, 157.000000
2476,118.000000, 86.000000, 157.000000
2477,118.000000, 86.000000, 157.000000
2478,118.000000, 86.000000, 157.000000
2479,118.000000, 86.000000, 157.000000
2480,118.000000, 86.000000, 157.000000
2481,118.000000, 86.000000, 157.000000
2482,118.000000, 86.000000, 157.000000
2483,118.000000, 86.000000, 157.000000
2484,118.000000, 86.000000, 157.000000
2485,118.000000, 86.000000, 157.000000
2486,118.000000, 86.000000, 157.000000
2487,118.000000, 86.000000, 157.000000
2488,118.000000, 86.000000, 157.000000
2489,118.000000, 86.000000, 157.000000
2490,118.000000, 86.000000, 157.000000
2491,118.000000, 86.000000, 157.000000
2492,118.000000, 86.000000, 157.000000
2493,118.000000, 86.000000, 157.000000
2494,118.000000, 86.000000, 157.000000
2495,118.000000, 86.000000, 157.000000
2496,118.000000, 86.000000, 157.000000
2497,118.000000, 86.000000, 157.000000
2498,118.000000, 86.000000, 157.000000
2499,118.000000, 86.000000, 157.000000
2500,118.000000, 86.000000, 157.000000
2501,118.000000, 86.000000, 157.000000
2502,118.000000, 86.000000, 157.000000
2503,118.000000, 86.000000, 157.000000
2504,118.000000, 86.000000, 157.000000
2505,118.000000, 86.000000, 157.000000
2506,118.000000, 86.000000, 157.000000
2507,118.000000, 86.000000, 157.000000
2508,118.000000, 86.000000, 157.000000
2509,118.000000, 86.000000, 157.000000
2510,118.000000, 86.000000, 157.000000
2511,118.000000, 86.000000, 157.000000
2512,118.000000, 86.000000, 157.000000
2513,118.000000, 86.000000, 157.000000
2514,118.000000, 86.000000, 157.000000
2515,118.000000, 86.000000, 157.000000
2516,118.000000, 86.000000, 157.000000
2517,118.000000, 86.000000, 158.000000
2518,118.000000, 86.000000, 158.000000
2519,118.000000, 86.000000, 158.000000
2520,118.000000, 86.000000, 158.000000
2521,118.000000, 86.000000, 158.000000
2522,118.000000, 86.000000, 158.000000
2523,118.000000, 86.000000, 158.000000
2524,118.000000, 86.000000, 158.000000
2525,118.000000, 86.000000, 158.000000
2526,118.000000, 86.000000, 158.000000
2527,118.000000, 86.000000, 158.000000
2528,118.000000, 86.000000, 157.000000
2529,118.000000, 86.000000, 158.000000
2530,118.000000, 86.000000, 158.000000
2531,118.000000, 86.000000, 157.000000
2532,118.000000, 86.000000, 158.000000
2533,118.000000, 86.000000, 158.000000
2534,118.000000, 86.000000, 158.000000
2535,118.000000, 86.000000, 158.000000
2536,118.000000, 86.000000, 158.000000
2537,118.000000, 86.000000, 158.000000
2538,118.000000, 86.000000, 158.000000
2539,118.000000, 86.000000, 158.000000
2540,118.000000, 86.000000, 157.000000
2541,118.000000, 86.000000, 158.000000
2542,118.000000, 86.000000, 158.000000
2543,118.000000, 86.000000, 158.000000
2544,118.000000, 86.000000, 157.000000
2545,118.000000, 86.000000, 158.000000
2546,118.000000, 86.000000, 158.000000
2547,118.000000, 86.000000, 158.000000
2548,118.000000, 86.000000, 158.000000
2549,118.000000, 86.000000, 158.000000
2550,118.000000, 86.000000, 158.000000
2551,118.000000, 86.000000, 158.000000
2552,118.000000, 86.000000, 158.000000
2553,118.000000, 86.000000, 158.000000
2554,118.000000, 86.000000, 158.000000
2555,118.000000, 86.000000, 158.000000
2556,118.000000, 86.000000, 158.000000
2557,118.000000, 86.000000, 158.000000
2558,118.000000, 86.000000, 157.000000
2559,118.000000, 86.000000, 157.000000
2560,118.000000, 86.000000, 157.000000
2561,118.000000, 86.000000, 157.000000
2562,118.000000, 86.000000, 157.000000
2563,118.000000, 86.000000, 157.000000
2564,118.000000, 86.000000, 158.000000
2565,118.000000, 86.000000, 158.000000
2566,118.000000, 86.000000, 157.000000
2567,118.000000, 86.000000, 157.000000
2568,118.000000, 86.000000, 158.000000
2569,118.000000, 86.000000, 157.000000
2570,118.000000, 86.000000, 158.000000
2571,118.000000, 86.000000, 157.000000
2572,118.000000, 86.000000, 157.000000
2573,118.000000, 86.000000, 157.000000
2574,118.000000, 86.000000, 157.000000
2575,118.000000, 86.000000, 157.000000
2576,118.000000, 86.000000, 157.000000
2577,118.000000, 86.000000, 158.000000
2578,118.000000, 86.000000, 158.000000
2579,118.000000, 86.000000, 157.000000
2580,118.000000, 86.000000, 157.000000
2581,118.000000, 86.000000, 157.000000
2582,118.000000, 86.000000, 157.000000
2583,118.000000, 86.000000, 158.000000
2584,118.000000, 86.000000, 157.000000
